Date,Open,High,Low,Close,Adj Close,Volume
2002-01-01,415.75,415.75,415.75,415.75,279.0525817871094,0
2002-01-02,397.1000061035156,397.1000061035156,397.1000061035156,397.1000061035156,266.53460693359375,775
2002-01-03,392.75,392.75,392.75,392.75,263.61480712890625,49239
2002-01-04,389.3999938964844,389.3999938964844,389.3999938964844,389.3999938964844,261.3663024902344,1940
2002-01-07,388.6499938964844,388.6499938964844,388.6499938964844,388.6499938964844,260.863037109375,53055
2002-01-08,384.79998779296875,384.79998779296875,384.79998779296875,384.79998779296875,258.2787780761719,26930
2002-01-09,380.0,380.0,380.0,380.0,255.05697631835938,7711
2002-01-10,378.0,378.0,378.0,378.0,253.714599609375,276
2002-01-11,376.1499938964844,376.1499938964844,376.1499938964844,376.1499938964844,252.47286987304688,55496
2002-01-14,378.20001220703125,378.20001220703125,378.20001220703125,378.20001220703125,253.84890747070312,1572
2002-01-15,373.1499938964844,373.1499938964844,373.1499938964844,373.1499938964844,250.4592742919922,4153
2002-01-16,372.8500061035156,372.8500061035156,372.8500061035156,372.8500061035156,250.258056640625,2865
2002-01-17,367.29998779296875,367.29998779296875,367.29998779296875,367.29998779296875,246.53282165527344,4867
2002-01-18,380.8999938964844,380.8999938964844,380.8999938964844,380.8999938964844,255.66111755371094,836
2002-01-21,374.54998779296875,374.54998779296875,374.54998779296875,374.54998779296875,251.3990478515625,3455
2002-01-22,375.1499938964844,375.1499938964844,375.1499938964844,375.1499938964844,251.80174255371094,1519
2002-01-23,372.0,372.0,372.0,372.0,249.68743896484375,1705
2002-01-24,370.20001220703125,370.20001220703125,370.20001220703125,370.20001220703125,248.479248046875,22840
2002-01-25,372.79998779296875,372.79998779296875,372.79998779296875,372.79998779296875,250.224365234375,660
2002-01-28,372.29998779296875,372.29998779296875,372.29998779296875,372.29998779296875,249.88882446289062,166
2002-01-29,372.20001220703125,372.20001220703125,372.20001220703125,372.20001220703125,249.82164001464844,244
2002-01-30,379.70001220703125,379.70001220703125,379.70001220703125,379.70001220703125,254.8556671142578,648
2002-01-31,380.0,380.0,380.0,380.0,255.05697631835938,725
2002-02-01,371.1499938964844,371.1499938964844,371.1499938964844,371.1499938964844,249.11700439453125,7869
2002-02-04,368.6000061035156,368.6000061035156,368.6000061035156,368.6000061035156,247.4052734375,42740
