Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,60.0,60.95000076293945,60.0,60.95000076293945,41.8009033203125,237
2014-01-02,60.95000076293945,60.95000076293945,60.95000076293945,60.95000076293945,41.8009033203125,300
2014-01-03,60.0,60.0,60.0,60.0,41.14936828613281,500
2014-01-06,60.0,63.0,59.400001525878906,59.400001525878906,40.737876892089844,24693
2014-01-07,60.0,60.0,60.0,60.0,41.14936828613281,200
2014-01-08,60.0,60.0,60.0,60.0,41.14936828613281,251
2014-01-09,60.0,60.0,60.0,60.0,41.14936828613281,400
2014-01-10,60.0,60.0,60.0,60.0,41.14936828613281,0
2014-01-13,58.099998474121094,60.099998474121094,58.099998474121094,60.099998474121094,41.21794509887695,220
2014-01-14,60.0,60.0,59.95000076293945,60.0,41.14936828613281,875
2014-01-15,60.0,60.0,60.0,60.0,41.14936828613281,0
2014-01-16,58.400001525878906,62.599998474121094,58.400001525878906,60.400001525878906,41.4236946105957,44
2014-01-17,60.5,60.5,60.0,60.0,41.14936828613281,56110
2014-01-20,60.0,61.79999923706055,60.0,61.79999923706055,42.383846282958984,50172
2014-01-21,60.0,60.0,60.0,60.0,41.14936828613281,405
2014-01-22,60.0,60.0,60.0,60.0,41.14936828613281,100
2014-01-23,60.0,61.70000076293945,60.0,61.70000076293945,42.31526184082031,616
2014-01-24,61.70000076293945,61.70000076293945,61.70000076293945,61.70000076293945,42.31526184082031,0
2014-01-27,60.0,61.0,60.0,60.0,41.14936828613281,1500
2014-01-28,60.0,60.0,60.0,60.0,41.14936828613281,1500
2014-01-29,60.0,60.0,60.0,60.0,41.14936828613281,100
2014-01-30,60.0,60.0,60.0,60.0,41.14936828613281,0
2014-01-31,61.54999923706055,61.54999923706055,58.349998474121094,60.150001525878906,41.25223922729492,101
2014-02-03,60.0,60.0,60.0,60.0,41.14936828613281,68
2014-02-04,60.0,60.0,60.0,60.0,41.14936828613281,0
2014-02-05,60.0,60.0,60.0,60.0,41.14936828613281,50
2014-02-06,58.099998474121094,63.0,58.099998474121094,58.25,39.94917678833008,2109
2014-02-07,59.0,59.0,58.5,58.5,40.12063217163086,53
2014-02-10,58.5,60.0,58.5,60.0,41.14936828613281,590
2014-02-11,58.29999923706055,59.900001525878906,58.0,59.900001525878906,41.08078384399414,375
2014-02-12,59.900001525878906,59.900001525878906,59.900001525878906,59.900001525878906,41.08078384399414,0
2014-02-13,59.900001525878906,59.900001525878906,59.900001525878906,59.900001525878906,41.08078384399414,0
2014-02-14,59.900001525878906,59.900001525878906,59.900001525878906,59.900001525878906,41.08078384399414,0
2014-02-17,58.0,61.5,58.0,61.5,42.1781005859375,130
2014-02-18,61.5,61.5,61.5,61.5,42.1781005859375,0
2014-02-19,61.5,61.5,61.5,61.5,42.1781005859375,0
2014-02-20,58.45000076293945,61.349998474121094,58.45000076293945,61.349998474121094,42.07522964477539,11
2014-02-21,61.349998474121094,61.349998474121094,61.349998474121094,61.349998474121094,42.07522964477539,0
2014-02-24,63.900001525878906,63.900001525878906,58.29999923706055,61.70000076293945,42.31526184082031,320
2014-02-25,61.70000076293945,61.70000076293945,61.70000076293945,61.70000076293945,42.31526184082031,0
2014-02-26,61.70000076293945,61.70000076293945,61.70000076293945,61.70000076293945,42.31526184082031,0
2014-02-28,61.70000076293945,61.70000076293945,61.70000076293945,61.70000076293945,42.31526184082031,0
2014-03-03,61.70000076293945,61.70000076293945,61.70000076293945,61.70000076293945,42.31526184082031,0
2014-03-04,58.650001525878906,60.95000076293945,58.650001525878906,60.95000076293945,41.8009033203125,972
2014-03-05,57.95000076293945,60.0,57.95000076293945,59.650001525878906,40.90932846069336,227
2014-03-06,59.650001525878906,59.650001525878906,59.650001525878906,59.650001525878906,40.90932846069336,0
2014-03-07,59.0,59.849998474121094,59.0,59.849998474121094,41.04648971557617,200
2014-03-10,54.599998474121094,60.0,54.099998474121094,57.599998474121094,39.50338363647461,7105
2014-03-11,56.20000076293945,59.95000076293945,55.400001525878906,57.5,39.434810638427734,7463
2014-03-12,53.099998474121094,58.0,51.849998474121094,57.95000076293945,39.74343490600586,146045
2014-03-13,55.650001525878906,56.45000076293945,55.54999923706055,55.650001525878906,38.166038513183594,1605
2014-03-14,54.79999923706055,57.0,54.70000076293945,56.599998474121094,38.81756591796875,9240
2014-03-18,61.0,61.0,55.54999923706055,56.150001525878906,38.50894546508789,8050
2014-03-19,55.29999923706055,56.79999923706055,55.29999923706055,56.150001525878906,38.50894546508789,163
2014-03-20,56.150001525878906,58.0,56.150001525878906,57.95000076293945,39.74343490600586,1050
2014-03-21,55.5,57.79999923706055,54.5,56.70000076293945,38.88615036010742,3918
2014-03-24,56.0,58.0,56.0,57.849998474121094,39.67484664916992,1012
2014-03-25,57.650001525878906,57.70000076293945,56.0,56.599998474121094,38.81756591796875,655
2014-03-26,55.349998474121094,56.900001525878906,54.900001525878906,55.650001525878906,38.166038513183594,7403
2014-03-27,57.849998474121094,57.849998474121094,57.849998474121094,57.849998474121094,39.67484664916992,100
2014-03-28,57.75,57.75,55.95000076293945,56.45000076293945,38.714698791503906,422
2014-03-31,56.099998474121094,59.900001525878906,54.849998474121094,55.0,37.720252990722656,1738
2014-04-01,57.54999923706055,59.0,54.04999923706055,57.70000076293945,39.57197189331055,2442
2014-04-02,61.900001525878906,61.900001525878906,55.400001525878906,57.25,39.26335525512695,980
2014-04-03,60.849998474121094,60.849998474121094,60.849998474121094,60.849998474121094,41.73230743408203,2
2014-04-04,57.150001525878906,59.849998474121094,57.0,59.849998474121094,41.04648971557617,304
2014-04-07,63.5,63.5,55.29999923706055,56.0,38.40607452392578,809
2014-04-09,56.0,58.79999923706055,56.0,58.79999923706055,40.326377868652344,279
2014-04-10,57.0,58.5,55.95000076293945,57.95000076293945,39.74343490600586,56254
2014-04-11,57.0,58.79999923706055,57.0,58.349998474121094,40.017757415771484,3052
2014-04-15,58.0,58.0,58.0,58.0,39.7777214050293,31700
2014-04-16,61.599998474121094,61.599998474121094,61.599998474121094,61.599998474121094,42.246681213378906,5
2014-04-17,58.25,60.95000076293945,58.25,59.70000076293945,40.94362258911133,272
2014-04-21,58.5,61.5,56.70000076293945,61.29999923706055,42.04093551635742,324
2014-04-22,56.5,60.900001525878906,56.0,56.29999923706055,38.61182403564453,1370
2014-04-23,56.29999923706055,57.5,56.29999923706055,57.45000076293945,39.40052032470703,530
2014-04-24,57.45000076293945,57.45000076293945,57.45000076293945,57.45000076293945,39.40052032470703,0
2014-04-25,53.04999923706055,60.29999923706055,53.04999923706055,59.5,40.806453704833984,1008
2014-04-28,59.5,59.5,59.5,59.5,40.806453704833984,0
2014-04-29,56.70000076293945,60.5,56.70000076293945,57.349998474121094,39.33193588256836,120
2014-04-30,58.95000076293945,58.95000076293945,56.0,56.349998474121094,38.64611053466797,232
2014-05-02,56.400001525878906,59.20000076293945,55.04999923706055,56.400001525878906,38.68040466308594,266
2014-05-05,59.5,59.5,57.5,57.5,39.434810638427734,3
2014-05-06,59.5,59.5,59.5,59.5,40.806453704833984,2
2014-05-07,54.849998474121094,58.900001525878906,54.849998474121094,57.54999923706055,39.46909713745117,505
2014-05-08,60.0,60.0,54.29999923706055,55.0,37.720252990722656,2707
2014-05-09,61.5,61.5,54.04999923706055,57.70000076293945,39.57197189331055,209
2014-05-12,65.0,65.0,55.650001525878906,58.79999923706055,40.326377868652344,2423
2014-05-13,54.0,57.95000076293945,54.0,56.95000076293945,39.05760192871094,1355
2014-05-14,58.900001525878906,58.900001525878906,55.099998474121094,57.20000076293945,39.22906494140625,512
2014-05-15,58.900001525878906,58.900001525878906,52.29999923706055,54.29999923706055,37.240169525146484,3892
