Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,430.95001220703125,436.3999938964844,422.25,424.45001220703125,424.45001220703125,6807536
2018-01-02,428.8500061035156,440.8500061035156,422.0,439.29998779296875,439.29998779296875,15331261
2018-01-03,440.3999938964844,441.3999938964844,431.95001220703125,433.8999938964844,433.8999938964844,9794953
2018-01-04,430.0,433.29998779296875,425.75,429.95001220703125,429.95001220703125,8395377
2018-01-05,431.25,436.3500061035156,429.79998779296875,431.6000061035156,431.6000061035156,7021611
2018-01-08,432.0,436.20001220703125,431.6499938964844,433.54998779296875,433.54998779296875,4635214
2018-01-09,434.25,443.5,433.0,437.54998779296875,437.54998779296875,12629045
2018-01-10,438.0,439.29998779296875,431.29998779296875,433.29998779296875,433.29998779296875,4702579
2018-01-11,433.5,437.6000061035156,432.8999938964844,434.75,434.75,4564895
2018-01-12,437.0,441.45001220703125,432.1000061035156,437.1000061035156,437.1000061035156,7408870
2018-01-15,438.04998779296875,440.04998779296875,431.04998779296875,432.3500061035156,432.3500061035156,4042775
2018-01-16,433.0,435.20001220703125,419.5,421.8999938964844,421.8999938964844,5623745
2018-01-17,422.04998779296875,424.5,410.1000061035156,422.95001220703125,422.95001220703125,10204447
2018-01-18,424.0,428.29998779296875,414.45001220703125,418.95001220703125,418.95001220703125,9579830
2018-01-19,415.20001220703125,421.95001220703125,415.04998779296875,418.04998779296875,418.04998779296875,3894062
2018-01-22,419.04998779296875,424.3999938964844,418.45001220703125,421.8999938964844,421.8999938964844,4643782
2018-01-23,422.79998779296875,422.79998779296875,414.75,418.0,418.0,6185011
2018-01-24,416.0,416.25,402.6499938964844,403.6000061035156,403.6000061035156,10789570
2018-01-25,403.45001220703125,407.6499938964844,398.0,400.29998779296875,400.29998779296875,16312167
2018-01-29,402.5,405.8999938964844,398.1000061035156,399.25,399.25,5789602
2018-01-30,400.0,402.29998779296875,395.0,395.8500061035156,395.8500061035156,6963005
2018-01-31,395.5,400.95001220703125,395.25,399.5,399.5,5111454
2018-02-01,399.8999938964844,403.79998779296875,390.54998779296875,393.6499938964844,393.6499938964844,7259426
2018-02-02,392.0,397.3999938964844,381.29998779296875,383.75,383.75,10070356
2018-02-05,381.0,398.0,380.0,395.79998779296875,395.79998779296875,9876017
2018-02-06,363.0,379.8500061035156,356.5,375.45001220703125,375.45001220703125,25294860
2018-02-07,380.3999938964844,385.3999938964844,375.20001220703125,377.79998779296875,377.79998779296875,12706795
2018-02-08,379.8999938964844,380.0,372.20001220703125,374.8500061035156,374.8500061035156,12452396
2018-02-09,369.8999938964844,373.20001220703125,368.0,368.75,368.75,8816777
2018-02-12,373.3999938964844,376.20001220703125,370.20001220703125,371.79998779296875,371.79998779296875,6002369
2018-02-14,372.8999938964844,382.29998779296875,370.6000061035156,376.8500061035156,376.8500061035156,9623436
2018-02-15,379.79998779296875,382.20001220703125,373.1000061035156,375.79998779296875,375.79998779296875,10225880
2018-02-16,378.0,379.3999938964844,367.6000061035156,370.75,370.75,8545282
2018-02-19,373.70001220703125,374.70001220703125,362.79998779296875,368.75,368.75,5658765
2018-02-20,370.3500061035156,370.8999938964844,366.5,369.29998779296875,369.29998779296875,3972114
2018-02-21,372.5,372.5,362.8500061035156,364.45001220703125,364.45001220703125,8640166
2018-02-22,363.0,363.0,357.5,358.5,358.5,10870704
2018-02-23,360.1000061035156,364.6000061035156,358.75,360.20001220703125,360.20001220703125,6751064
2018-02-26,362.0,373.5,362.0,372.04998779296875,372.04998779296875,10576794
2018-02-27,375.0,376.6000061035156,370.3500061035156,372.54998779296875,372.54998779296875,6156672
2018-02-28,370.0,373.6499938964844,367.1499938964844,369.8999938964844,369.8999938964844,8009429
2018-03-01,369.75,376.29998779296875,369.04998779296875,370.75,370.75,6991806
2018-03-05,368.75,368.75,350.1000061035156,352.04998779296875,352.04998779296875,14665325
2018-03-06,355.1499938964844,357.95001220703125,345.0,346.5,346.5,8876632
2018-03-07,345.0,355.29998779296875,343.25,347.79998779296875,347.79998779296875,15599393
2018-03-08,350.79998779296875,351.8999938964844,341.04998779296875,345.1499938964844,345.1499938964844,7674221
2018-03-09,345.54998779296875,348.70001220703125,340.1499938964844,341.5,341.5,5519224
