Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,429.75,437.20001220703125,421.79998779296875,429.5,424.843017578125,269817
2018-01-02,432.6000061035156,435.0,415.79998779296875,426.8999938964844,422.2712097167969,174609
2018-01-03,428.5,431.25,415.04998779296875,417.20001220703125,412.6764221191406,200920
2018-01-04,422.8999938964844,424.0,409.20001220703125,414.70001220703125,410.2034912109375,155158
2018-01-05,415.45001220703125,420.1000061035156,408.79998779296875,413.79998779296875,409.3132629394531,194467
2018-01-08,420.0,420.6499938964844,410.0,412.8999938964844,408.42303466796875,161707
2018-01-09,417.0,417.0,403.04998779296875,406.45001220703125,402.04296875,168762
2018-01-10,410.0,434.3999938964844,402.54998779296875,427.20001220703125,422.5679931640625,578782
2018-01-11,437.0,440.0,415.04998779296875,416.8500061035156,412.3302001953125,417839
2018-01-12,419.6000061035156,420.5,397.1000061035156,416.54998779296875,412.033447265625,668253
2018-01-15,420.0,420.0,411.25,414.75,410.2529602050781,441619
2018-01-16,420.0,426.0,406.95001220703125,413.5,409.01654052734375,407101
2018-01-17,413.5,418.0,402.0,416.3500061035156,411.83563232421875,182682
2018-01-18,418.0,420.0,400.8500061035156,408.3999938964844,403.9718322753906,152547
2018-01-19,411.3500061035156,415.0,404.0,411.29998779296875,406.8403625488281,119068
2018-01-22,411.29998779296875,413.0,402.0,404.5,400.1141052246094,453887
2018-01-23,404.5,414.70001220703125,403.0,406.20001220703125,401.7956848144531,341685
2018-01-24,404.79998779296875,413.5,401.3999938964844,411.8999938964844,407.4338684082031,147753
2018-01-25,407.1000061035156,420.3500061035156,404.3999938964844,410.8999938964844,406.4447021484375,279348
2018-01-29,410.95001220703125,420.0,408.8500061035156,414.8999938964844,410.40130615234375,130534
2018-01-30,418.0,420.29998779296875,405.79998779296875,411.70001220703125,407.2360534667969,118613
2018-01-31,410.95001220703125,412.5,400.6000061035156,407.5,403.0815734863281,358722
2018-02-01,413.3500061035156,416.95001220703125,391.25,409.8999938964844,405.4555358886719,459362
2018-02-02,395.0,408.95001220703125,365.04998779296875,390.75,386.51318359375,334301
2018-02-05,370.0,394.0,370.0,389.3500061035156,385.1283874511719,106238
2018-02-06,370.0,404.0,369.0,399.04998779296875,394.7231750488281,252426
2018-02-07,404.0,418.0,396.29998779296875,403.20001220703125,398.8282165527344,204802
2018-02-08,407.6499938964844,412.79998779296875,405.0,406.25,401.8451232910156,80019
2018-02-09,393.0,404.0,392.0,395.8500061035156,391.5578918457031,99459
2018-02-12,403.1000061035156,408.75,396.8500061035156,400.6499938964844,396.30584716796875,285636
2018-02-14,412.5,414.25,392.0,394.95001220703125,390.66766357421875,121644
2018-02-15,403.0,405.54998779296875,397.0,398.6000061035156,394.278076171875,81581
2018-02-16,405.0,405.0,385.0,397.95001220703125,393.6351318359375,124628
2018-02-19,396.3999938964844,401.95001220703125,384.54998779296875,395.04998779296875,390.76654052734375,93119
2018-02-20,400.0,400.0,392.0,396.04998779296875,391.7557067871094,92954
2018-02-21,393.1499938964844,402.0,393.0,395.6000061035156,391.31060791015625,49008
2018-02-22,393.20001220703125,400.0,387.6000061035156,392.0,387.7496337890625,48292
2018-02-23,393.79998779296875,404.04998779296875,392.8500061035156,399.3500061035156,395.01995849609375,158735
2018-02-26,415.0,415.0,395.0,399.3500061035156,395.01995849609375,116264
2018-02-27,404.8999938964844,404.8999938964844,398.0,399.6499938964844,395.3166809082031,54878
2018-02-28,399.0,403.8500061035156,393.0,400.8999938964844,396.5531311035156,105335
