Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,137.10000610351562,137.8000030517578,136.4499969482422,136.9499969482422,66.94139099121094,277352
2013-01-02,138.64999389648438,141.0,137.5,138.0,67.45462799072266,1195707
2013-01-03,140.0,142.9499969482422,138.3000030517578,142.0500030517578,69.43429565429688,2681706
2013-01-04,140.0,141.75,138.25,139.85000610351562,68.35892486572266,1489413
2013-01-07,139.5,143.25,138.10000610351562,141.39999389648438,69.1165542602539,1502824
2013-01-08,141.0,142.75,139.4499969482422,141.0,68.9210433959961,472505
2013-01-09,141.10000610351562,141.39999389648438,137.8000030517578,138.8000030517578,67.84567260742188,960542
2013-01-10,139.75,140.6999969482422,135.60000610351562,136.39999389648438,66.67254638671875,779632
2013-01-11,137.14999389648438,138.4499969482422,132.6999969482422,134.25,65.62162780761719,726536
2013-01-14,134.6999969482422,136.0,133.1999969482422,135.10000610351562,66.03710174560547,285547
2013-01-15,136.0,136.8000030517578,134.5500030517578,135.64999389648438,66.30594635009766,338788
2013-01-16,135.6999969482422,136.8000030517578,131.4499969482422,132.64999389648438,64.83953094482422,737850
2013-01-17,132.64999389648438,134.4499969482422,131.1999969482422,131.89999389648438,64.47293090820312,750591
2013-01-18,133.0,133.60000610351562,127.5999984741211,129.85000610351562,63.47089767456055,2519750
2013-01-21,130.0,131.35000610351562,129.0,130.5,63.78860855102539,712885
2013-01-22,131.0,133.4499969482422,130.1999969482422,131.5,64.27742004394531,953083
2013-01-23,132.35000610351562,132.39999389648438,126.0999984741211,126.94999694824219,62.053375244140625,1224792
2013-01-24,129.9499969482422,129.9499969482422,124.30000305175781,125.75,61.466800689697266,692103
2013-01-25,125.75,129.6999969482422,124.5,128.9499969482422,63.030975341796875,552972
2013-01-28,130.0,130.0,126.30000305175781,127.5,62.32221221923828,1047838
2013-01-29,127.0,128.35000610351562,126.05000305175781,127.69999694824219,62.41997146606445,518959
2013-01-30,127.69999694824219,128.9499969482422,126.55000305175781,127.6500015258789,62.395538330078125,576418
2013-01-31,128.10000610351562,129.39999389648438,127.4000015258789,128.4499969482422,62.78656768798828,1043369
2013-02-01,129.5500030517578,130.1999969482422,128.0,128.3000030517578,62.71324920654297,373078
2013-02-04,130.0,130.0,125.8499984741211,126.8499984741211,62.004493713378906,704245
2013-02-05,126.0,128.35000610351562,125.19999694824219,127.0999984741211,62.12670135498047,439069
2013-02-06,127.9000015258789,127.9000015258789,126.0999984741211,126.69999694824219,61.93116760253906,318726
2013-02-07,125.0,127.69999694824219,124.25,125.05000305175781,61.12464904785156,183727
2013-02-08,125.05000305175781,125.5,122.5,123.80000305175781,60.513648986816406,257237
2013-02-11,125.0,125.0,121.80000305175781,123.5999984741211,60.41588592529297,119708
2013-02-12,123.94999694824219,126.25,122.5,124.9000015258789,61.05133819580078,175181
2013-02-13,127.0,127.0,122.9000015258789,123.0999984741211,60.171478271484375,281912
2013-02-14,123.0999984741211,127.4000015258789,122.3499984741211,123.0999984741211,60.171478271484375,1309155
2013-02-15,122.6500015258789,123.94999694824219,119.55000305175781,122.25,59.75600814819336,571094
2013-02-18,122.5,123.4000015258789,120.0999984741211,122.3499984741211,59.804874420166016,852497
2013-02-19,121.0,123.30000305175781,121.0,122.4000015258789,59.82933044433594,651565
2013-02-20,122.4000015258789,123.5,122.05000305175781,122.5,59.878204345703125,482169
2013-02-21,122.0,122.0,117.8499984741211,119.0999984741211,58.21628189086914,536558
2013-02-22,119.1500015258789,119.80000305175781,116.19999694824219,118.4000015258789,57.874122619628906,1416473
2013-02-25,118.44999694824219,119.5,115.19999694824219,116.3499984741211,56.8720703125,538169
2013-02-26,116.44999694824219,117.5999984741211,113.9000015258789,116.75,57.06760025024414,837933
2013-02-27,117.3499984741211,120.5999984741211,116.05000305175781,120.0999984741211,58.7050895690918,734773
2013-02-28,121.5,123.0,113.0,114.75,56.09000015258789,1671902
2013-03-01,115.3499984741211,119.30000305175781,114.0,118.05000305175781,57.70304489135742,1288149
2013-03-04,118.0999984741211,118.0999984741211,114.55000305175781,114.8499984741211,56.13887405395508,306996
2013-03-05,115.1500015258789,116.5,114.5999984741211,114.94999694824219,56.187744140625,1043129
2013-03-06,116.9000015258789,121.5,116.0,120.19999694824219,58.753963470458984,1609484
2013-03-07,121.0,121.0,118.3499984741211,119.6500015258789,58.48512268066406,389532
2013-03-08,119.6500015258789,121.0,119.0,120.25,58.77840042114258,374950
2013-03-11,120.8499984741211,121.80000305175781,118.1500015258789,119.55000305175781,58.436248779296875,329873
2013-03-12,120.6500015258789,121.9000015258789,120.0,120.4000015258789,58.85171127319336,659541
2013-03-13,121.5,121.5,118.44999694824219,118.8499984741211,58.09408187866211,407058
2013-03-14,119.75,121.4000015258789,116.69999694824219,120.44999694824219,58.87616729736328,314616
2013-03-15,121.8499984741211,121.8499984741211,118.55000305175781,119.1500015258789,58.2407341003418,262303
2013-03-18,118.1500015258789,119.3499984741211,116.4000015258789,117.0999984741211,57.23866653442383,190322
2013-03-19,120.9000015258789,120.9000015258789,115.4000015258789,115.80000305175781,56.603233337402344,343064
2013-03-20,115.55000305175781,117.44999694824219,114.0999984741211,115.1500015258789,56.2855110168457,338651
2013-03-21,116.0999984741211,117.0999984741211,114.05000305175781,114.4000015258789,55.918922424316406,282045
2013-03-22,114.0999984741211,117.9000015258789,110.69999694824219,113.75,55.60118865966797,478776
2013-03-25,115.0,117.0,112.8499984741211,115.80000305175781,56.603233337402344,722045
2013-03-26,115.75,118.5,112.0999984741211,116.6500015258789,57.01872634887695,1174675
2013-03-28,115.94999694824219,124.0,115.94999694824219,121.30000305175781,59.29164505004883,1938619
2013-04-01,121.25,121.69999694824219,118.80000305175781,119.94999694824219,58.631752014160156,228971
2013-04-02,119.0,121.9000015258789,119.0,120.3499984741211,58.82728576660156,310350
2013-04-03,120.4000015258789,124.0,118.80000305175781,119.19999694824219,58.26516342163086,372202
2013-04-04,120.4000015258789,120.4000015258789,116.4000015258789,116.80000305175781,57.09202194213867,162474
2013-04-05,116.0,118.9000015258789,116.0,116.69999694824219,57.043148040771484,299394
2013-04-08,116.69999694824219,116.9000015258789,114.5,115.9000015258789,56.65212631225586,171946
2013-04-09,115.0999984741211,118.5,115.0999984741211,117.3499984741211,57.360870361328125,540830
2013-04-10,117.9000015258789,118.80000305175781,116.3499984741211,118.0,57.67860412597656,578124
2013-04-11,118.5,120.9000015258789,115.44999694824219,115.80000305175781,56.603233337402344,418060
2013-04-12,117.69999694824219,117.69999694824219,115.55000305175781,116.94999694824219,57.16536331176758,205651
2013-04-15,116.94999694824219,117.30000305175781,112.0,112.8499984741211,55.16127395629883,456770
2013-04-16,111.8499984741211,111.8499984741211,107.5,107.94999694824219,52.766143798828125,1847913
2013-04-17,108.0,111.0,106.55000305175781,109.9000015258789,53.719303131103516,1098705
2013-04-18,108.3499984741211,111.5,108.3499984741211,109.9000015258789,53.719303131103516,651669
2013-04-22,110.69999694824219,112.94999694824219,110.69999694824219,112.44999694824219,54.96574783325195,880614
2013-04-23,114.5,114.5,112.9000015258789,113.9000015258789,55.674495697021484,919365
2013-04-25,114.0,120.80000305175781,112.44999694824219,118.5999984741211,57.97187423706055,4128502
