Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,68.69999694824219,68.69999694824219,68.69999694824219,68.69999694824219,64.85279846191406,0
2019-01-02,63.04999923706055,65.3499984741211,63.04999923706055,65.05000305175781,61.407203674316406,400
2019-01-03,68.5,68.5,66.3499984741211,66.3499984741211,62.6343994140625,60
2019-01-04,69.94999694824219,70.0,65.0,68.0,64.19200134277344,7
2019-01-07,69.0,69.0,65.0,67.5,63.720001220703125,331
2019-01-08,64.5,66.80000305175781,64.5,66.80000305175781,63.0592041015625,50
2019-01-09,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,63.0592041015625,0
2019-01-10,66.80000305175781,66.80000305175781,63.45000076293945,64.0999984741211,60.510398864746094,111
2019-01-11,69.94999694824219,69.94999694824219,64.0,67.9000015258789,64.09760284423828,475
2019-01-14,67.9000015258789,67.9000015258789,65.94999694824219,66.0,62.30400085449219,23
2019-01-15,66.0,66.0,62.54999923706055,63.25,59.70800018310547,827
2019-01-16,64.0,65.94999694824219,64.0,65.4000015258789,61.73760223388672,300
2019-01-17,65.4000015258789,65.4000015258789,63.04999923706055,63.95000076293945,60.36880111694336,187
2019-01-18,63.95000076293945,63.95000076293945,63.95000076293945,63.95000076293945,60.36880111694336,0
2019-01-21,66.6500015258789,66.6500015258789,63.95000076293945,64.0,60.41600036621094,32
2019-01-22,63.0,63.0,62.099998474121094,62.099998474121094,58.622398376464844,100
2019-01-23,63.099998474121094,64.9000015258789,63.099998474121094,64.9000015258789,61.265602111816406,102
2019-01-24,63.0,63.0,63.0,63.0,59.47200012207031,142
2019-01-25,66.9000015258789,66.9000015258789,62.0,64.25,60.652000427246094,413
2019-01-28,65.0,65.0,64.80000305175781,64.80000305175781,61.17120361328125,120
2019-01-29,64.80000305175781,64.80000305175781,61.349998474121094,62.0,58.52799987792969,39
2019-01-30,64.5999984741211,64.75,62.349998474121094,63.79999923706055,60.22719955444336,157
2019-01-31,62.70000076293945,62.70000076293945,61.099998474121094,61.70000076293945,58.24480056762695,118
2019-02-01,65.0,65.0,61.75,61.75,58.29199981689453,100
2019-02-04,61.79999923706055,61.79999923706055,61.79999923706055,61.79999923706055,58.33919906616211,95
2019-02-05,61.79999923706055,62.95000076293945,59.5,60.04999923706055,56.687198638916016,195
2019-02-06,60.04999923706055,60.04999923706055,60.04999923706055,60.04999923706055,56.687198638916016,66
2019-02-07,60.04999923706055,60.04999923706055,60.04999923706055,60.04999923706055,56.687198638916016,0
2019-02-08,60.04999923706055,60.04999923706055,60.04999923706055,60.04999923706055,56.687198638916016,0
2019-02-11,60.04999923706055,60.04999923706055,57.04999923706055,57.349998474121094,54.138397216796875,2071
2019-02-12,59.95000076293945,59.95000076293945,58.099998474121094,59.599998474121094,56.26239776611328,542
2019-02-14,60.75,60.79999923706055,57.0,57.849998474121094,54.61039733886719,1020
2019-02-15,57.849998474121094,57.849998474121094,55.0,56.650001525878906,53.47760009765625,910
2019-02-18,59.45000076293945,59.45000076293945,56.29999923706055,58.54999923706055,55.27119827270508,480
2019-02-19,59.0,60.900001525878906,58.5,60.900001525878906,57.489601135253906,233
2019-02-20,62.95000076293945,62.95000076293945,62.95000076293945,62.95000076293945,59.424800872802734,1
2019-02-21,60.0,64.5,60.0,64.25,60.652000427246094,27
2019-02-22,61.5,62.0,61.04999923706055,62.0,58.52799987792969,170
2019-02-25,62.0,62.0,62.0,62.0,58.52799987792969,1
2019-02-26,63.0,63.0,62.95000076293945,63.0,59.47200012207031,450
2019-02-27,63.0,63.0,61.5,61.5,58.055999755859375,237
2019-02-28,61.5,61.5,60.599998474121094,60.599998474121094,57.206398010253906,534
2019-03-01,60.599998474121094,61.0,59.04999923706055,60.45000076293945,57.06480026245117,410
2019-03-05,60.5,60.849998474121094,59.0,59.400001525878906,56.07360076904297,805
2019-03-06,60.79999923706055,60.79999923706055,59.099998474121094,59.099998474121094,55.79039764404297,114
2019-03-07,62.04999923706055,62.04999923706055,60.099998474121094,60.20000076293945,56.828800201416016,139
2019-03-08,59.54999923706055,60.0,59.5,59.75,56.40399932861328,293
2019-03-11,62.70000076293945,62.70000076293945,60.0,60.0,56.63999938964844,114
2019-03-12,60.0,60.0,60.0,60.0,56.63999938964844,0
2019-03-13,60.5,62.95000076293945,60.0,60.0,56.63999938964844,1787
2019-03-14,61.349998474121094,61.349998474121094,61.349998474121094,61.349998474121094,57.914398193359375,1
2019-03-15,61.45000076293945,61.5,60.0,60.04999923706055,56.687198638916016,344
2019-03-18,60.5,60.5,60.0,60.0,56.63999938964844,275
2019-03-19,60.0,60.29999923706055,58.150001525878906,59.0,55.69599914550781,437
2019-03-20,59.0,59.0,59.0,59.0,55.69599914550781,0
2019-03-22,59.0,59.0,59.0,59.0,55.69599914550781,0
2019-03-25,61.5,61.5,60.0,61.45000076293945,58.0088005065918,3
2019-03-26,61.5,61.5,61.5,61.5,58.055999755859375,500
2019-03-27,61.5,61.5,61.5,61.5,58.055999755859375,396
2019-03-28,61.5,64.5,61.5,64.25,60.652000427246094,1002
2019-04-01,61.5,61.5,60.95000076293945,61.0,57.58399963378906,828
2019-04-02,61.5,61.5,61.5,61.5,58.055999755859375,500
2019-04-03,61.5,61.5,58.900001525878906,58.95000076293945,55.648799896240234,311
2019-04-04,59.0,59.0,58.0,58.25,54.987998962402344,172
2019-04-05,60.95000076293945,60.95000076293945,60.75,60.900001525878906,57.489601135253906,168
2019-04-08,61.45000076293945,61.45000076293945,58.5,61.20000076293945,57.77280044555664,67
2019-04-09,58.349998474121094,61.20000076293945,58.25,58.400001525878906,55.129600524902344,715
2019-04-10,58.54999923706055,58.54999923706055,58.54999923706055,58.54999923706055,55.27119827270508,5
2019-04-11,58.599998474121094,58.599998474121094,58.599998474121094,58.599998474121094,55.318397521972656,227
2019-04-12,59.0,59.0,58.849998474121094,58.849998474121094,55.55439758300781,138
2019-04-15,60.0,60.0,60.0,60.0,56.63999938964844,58
2019-04-16,60.0,60.0,60.0,60.0,56.63999938964844,2
2019-04-18,60.0,60.0,59.0,59.0,55.69599914550781,246
2019-04-22,59.20000076293945,59.20000076293945,59.20000076293945,59.20000076293945,55.88479995727539,35
2019-04-23,59.20000076293945,59.20000076293945,59.20000076293945,59.20000076293945,55.88479995727539,0
2019-04-24,62.150001525878906,62.150001525878906,58.04999923706055,60.75,57.347999572753906,6
2019-04-25,60.75,60.75,60.75,60.75,57.347999572753906,0
2019-04-26,60.900001525878906,60.900001525878906,58.5,58.5,55.2239990234375,215
2019-04-30,58.5,58.5,58.5,58.5,55.2239990234375,0
2019-05-02,61.349998474121094,61.349998474121094,57.349998474121094,60.900001525878906,57.489601135253906,24
2019-05-03,60.0,60.5,58.650001525878906,58.650001525878906,55.3656005859375,130
2019-05-06,58.650001525878906,58.650001525878906,58.650001525878906,58.650001525878906,55.3656005859375,0
2019-05-07,58.650001525878906,58.650001525878906,58.650001525878906,58.650001525878906,55.3656005859375,0
2019-05-08,58.650001525878906,58.650001525878906,58.650001525878906,58.650001525878906,55.3656005859375,0
2019-05-09,58.0,61.5,58.0,59.5,56.167999267578125,642
2019-05-10,60.0,60.0,60.0,60.0,56.63999938964844,150
2019-05-13,63.0,63.0,59.0,59.0,55.69599914550781,120
2019-05-14,59.0,59.0,59.0,59.0,55.69599914550781,0
2019-05-15,59.599998474121094,60.0,56.150001525878906,56.5,53.33599853515625,755
2019-05-16,58.70000076293945,58.70000076293945,57.25,57.79999923706055,54.56319808959961,153
2019-05-17,59.5,59.849998474121094,59.5,59.849998474121094,56.49839782714844,2
