Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,89.5,90.1500015258789,85.6500015258789,90.0,90.0,47394
2008-01-02,90.0,94.0,87.0,93.6500015258789,93.6500015258789,110358
2008-01-03,97.0,97.5,92.0,93.0,93.0,90141
2008-01-04,93.0,94.75,90.0999984741211,91.19999694824219,91.19999694824219,21342
2008-01-07,92.9000015258789,92.9000015258789,85.0,88.5,88.5,36903
2008-01-08,88.05000305175781,88.69999694824219,83.0999984741211,83.0999984741211,83.0999984741211,34472
2008-01-09,79.0999984741211,83.30000305175781,79.0999984741211,81.9000015258789,81.9000015258789,30087
2008-01-10,80.0,82.5,75.0,75.1500015258789,75.1500015258789,41296
2008-01-11,75.0,75.94999694824219,71.0999984741211,73.0,73.0,36945
2008-01-14,73.0,80.75,73.0,80.6500015258789,80.6500015258789,150460
2008-01-15,83.9000015258789,88.5,80.0,84.0999984741211,84.0999984741211,179823
2008-01-16,81.19999694824219,83.69999694824219,76.0,78.0,78.0,21587
2008-01-17,78.0999984741211,84.9000015258789,76.3499984741211,78.69999694824219,78.69999694824219,38246
2008-01-18,75.05000305175781,78.69999694824219,71.94999694824219,76.0,76.0,35705
2008-01-21,71.69999694824219,73.5,65.94999694824219,65.94999694824219,65.94999694824219,25705
2008-01-22,60.04999923706055,60.099998474121094,59.400001525878906,60.0,60.0,8515
2008-01-23,62.5,62.5,56.650001525878906,61.0,61.0,24143
2008-01-24,62.0,62.0,57.29999923706055,58.04999923706055,58.04999923706055,30680
2008-01-25,56.099998474121094,58.400001525878906,55.150001525878906,55.75,55.75,27507
2008-01-28,53.29999923706055,58.0,53.25,57.400001525878906,57.400001525878906,24194
2008-01-29,57.0,58.400001525878906,56.400001525878906,57.099998474121094,57.099998474121094,16670
2008-01-30,55.0,57.400001525878906,54.25,55.5,55.5,15092
2008-01-31,53.29999923706055,56.650001525878906,53.29999923706055,55.20000076293945,55.20000076293945,6910
2008-02-01,52.70000076293945,53.45000076293945,52.20000076293945,52.20000076293945,52.20000076293945,19408
